,Titles,Year,Model,Make,Colour,Style,Condition,Price,Mileages,Dealer,City,Province,Posting Link,Image Link
68,"Used 2019 Honda Civic Touring for sale in Winnipeg, MB",2019,2019 Honda Civic,Honda,Aegean Blue Metallic,Sedan,Used,30607.0,43990.0,Birchwood Honda West,Winnipeg,MB,https://www.carpages.ca/used-cars/manitoba/winnipeg/2019-honda-civic-10834251/,https://images.carpages.ca/inventory/10834251.389711298?w=320&h=240&q=75&s=89e53b7e621151b3e0c6589aa5ef5a0d
69,"Used 2019 Honda Civic EX for sale in Winnipeg, MB",2019,2019 Honda Civic,Honda,Crystal Black Pearl,Sedan,Used,27669.0,91212.0,Birchwood Honda West,Winnipeg,MB,https://www.carpages.ca/used-cars/manitoba/winnipeg/2019-honda-civic-10834248/,https://images.carpages.ca/inventory/10834248.389711280?w=320&h=240&q=75&s=25970321ec49a85054c1a3b8eb4a093d
70,"Used 2020 Honda Pilot Touring Navi | Apple CarPlay | Android Auto for sale in Winnipeg, MB",2020,2020 Honda Pilot,Honda,Platinum White Pearl,Sedan,Used,43730.0,47367.0,Birchwood Honda West,Winnipeg,MB,https://www.carpages.ca/used-cars/manitoba/winnipeg/2020-honda-pilot-10834242/,https://images.carpages.ca/inventory/10834242.389711274?w=320&h=240&q=75&s=a2895c189921e9366bc156b0d8ce4407
71,"Used 2019 Volkswagen Jetta Execline 1.4T 8sp at w/Tip for sale in Scarborough, ON",2019,2019 Volkswagen Jetta,Volkswagen,Silk Blue Met,Sedan,Used,22353.0,68997.0,The Humberview Group,Scarborough,ON,https://www.carpages.ca/used-cars/ontario/scarborough/2019-volkswagen-jetta-10834218/,https://images.carpages.ca/inventory/10834218.389710875?w=320&h=240&q=75&s=13c15feda7ba9ea0443bd9d2a68d3752
72,"Used 2018 Honda Civic EX for sale in Winnipeg, MB",2018,2018 Honda Civic,Honda,Crystal Black Pearl,Sedan,Used,26899.0,60127.0,Birchwood Honda West,Winnipeg,MB,https://www.carpages.ca/used-cars/manitoba/winnipeg/2018-honda-civic-10834215/,https://images.carpages.ca/inventory/10834215.389710809?w=320&h=240&q=75&s=21947c1e670a6dc9fe01a33593d8667c
73,"New 2023 Dodge Charger Scat Pack 392 for sale in Surrey, BC",2023,2023 Dodge Charger,Dodge,Black,Sedan,New,76600.0,12.0,Langley Chrysler,Surrey,BC,https://www.carpages.ca/new-cars/british-columbia/surrey/2023-dodge-charger-10834173/,https://images.carpages.ca/inventory/10834173.389709342?w=320&h=240&q=75&s=0d5608a9505c427ac092cd909f6c6df8
74,"New 2023 Dodge Charger R/T for sale in Surrey, BC",2023,2023 Dodge Charger,Dodge,Blue,Sedan,New,63800.0,16.0,Langley Chrysler,Surrey,BC,https://www.carpages.ca/new-cars/british-columbia/surrey/2023-dodge-charger-10834161/,https://images.carpages.ca/inventory/10834161.389709000?w=320&h=240&q=75&s=aca4ea92b808cc1165328aef6081a949
75,"New 2024 Honda Accord Touring Factory Order - Custom for sale in Winnipeg, MB",2024,2024 Honda Accord,Honda,White,Sedan,New,48898.0,19.0,Birchwood Honda on Regent,Winnipeg,MB,https://www.carpages.ca/new-cars/manitoba/winnipeg/2024-honda-accord-10834140/,https://images.carpages.ca/inventory/10834140.389708142?w=320&h=240&q=75&s=d2a11bcc26c1d188e909b18b2d8c44a4
76,"New 2024 Honda Accord EX Factory Order - Custom for sale in Winnipeg, MB",2024,2024 Honda Accord,Honda,White,Sedan,New,41398.0,19.0,Birchwood Honda on Regent,Winnipeg,MB,https://www.carpages.ca/new-cars/manitoba/winnipeg/2024-honda-accord-10834137/,https://images.carpages.ca/inventory/10834137.389708067?w=320&h=240&q=75&s=d336f9615b8921b6efc83de498b2d984
77,"New 2024 Honda HR-V EX-L Navi Factory Order - Custom for sale in Winnipeg, MB",2024,2024 Honda HR-V,Honda,Urban Grey,Sedan,New,42043.0,19.0,Birchwood Honda on Regent,Winnipeg,MB,https://www.carpages.ca/new-cars/manitoba/winnipeg/2024-honda-hr-v-10834131/,https://images.carpages.ca/inventory/10834131.389708013?w=320&h=240&q=75&s=dc856499616da00f6d49a0bb75696725
78,"New 2024 Honda HR-V EX-L Navi Factory Order - Custom for sale in Winnipeg, MB",2024,2024 Honda HR-V,Honda,Silver,Sedan,New,41743.0,19.0,Birchwood Honda on Regent,Winnipeg,MB,https://www.carpages.ca/new-cars/manitoba/winnipeg/2024-honda-hr-v-10834128/,https://images.carpages.ca/inventory/10834128.389707920?w=320&h=240&q=75&s=d2af15dbc1d643a4397befe7d4d37016
79,"New 2024 Honda Accord Sport In-Stock! Take Home Today! for sale in Winnipeg, MB",2024,2024 Honda Accord,Honda,Grey,Sedan,New,45098.0,19.0,Birchwood Honda on Regent,Winnipeg,MB,https://www.carpages.ca/new-cars/manitoba/winnipeg/2024-honda-accord-10834119/,https://images.carpages.ca/inventory/10834119.389707770?w=320&h=240&q=75&s=d7d3d20a587e5f57191b176a6165f710
80,"Used 2013 Dodge Dart 4dr Sdn Limited for sale in Etobicoke, ON",2013,2013 Dodge Dart,Dodge,Red,Sedan,Used,6800.0,183585.0,1st Auto Group,Etobicoke,ON,https://www.carpages.ca/used-cars/ontario/etobicoke/2013-dodge-dart-10833957/,https://images.carpages.ca/inventory/10833957.389700516?w=320&h=240&q=75&s=93f6ba0c6be33d8d81cbc6c56cc40f2b
81,"Used 2017 Ford Fusion Titanium for sale in Calgary, AB",2017,2017 Ford Fusion,Ford,Maroon,Sedan,Used,12000.0,189521.0,Regal Auctions Ltd.,Calgary,AB,https://www.carpages.ca/used-cars/alberta/calgary/2017-ford-fusion-10833909/,https://images.carpages.ca/inventory/10833909.389697333?w=320&h=240&q=75&s=7e67e3c6b9cce524ea5e9204b2c9ec65
82,"Used 2013 Chevrolet Cruze 4dr Sdn LT Turbo Leather/Backup Cam for sale in Etobicoke, ON",2013,2013 Chevrolet Cruze,Chevrolet,Black,Sedan,Used,5500.0,178127.0,1st Auto Group,Etobicoke,ON,https://www.carpages.ca/used-cars/ontario/etobicoke/2013-chevrolet-cruze-10833891/,https://images.carpages.ca/inventory/10833891.389696205?w=320&h=240&q=75&s=c705bf6aa190042b4e9e975c5d4fa508
83,"Used 2017 Hyundai Accent SE for sale in Calgary, AB",2017,2017 Hyundai Accent,Hyundai,Black,Sedan,Used,9500.0,115056.0,Regal Auctions Ltd.,Calgary,AB,https://www.carpages.ca/used-cars/alberta/calgary/2017-hyundai-accent-10833879/,https://images.carpages.ca/inventory/10833879.389694834?w=320&h=240&q=75&s=57df1dc590adbf36f633763fd7682ef3
84,"Used 2020 Toyota Corolla SE 2L/NO ACCIDENTS/SUNROOF/CERTIFIED for sale in Cambridge, ON",2020,2020 Toyota Corolla,Toyota,Blue,Sedan,Used,21490.0,167000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2020-toyota-corolla-10833852/,https://images.carpages.ca/inventory/10833852.389692410?w=320&h=240&q=75&s=304d93b0da55b8cc5ac4a9fcaa2708be
85,"Used 2016 Honda Accord LX w/Honda Sensing 2.4L/NO ACCIDENTS/CERTIFIED for sale in Cambridge, ON",2016,2016 Honda Accord,Honda,Black,Sedan,Used,21490.0,98000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2016-honda-accord-10833849/,https://images.carpages.ca/inventory/10833849.389692011?w=320&h=240&q=75&s=e816d1b8984bf33ad0354c84ae5e8527
86,"Used 2018 Mercedes-Benz S-Class AMG S 63 4Matic Sedan for sale in Vancouver, BC",2018,2018 Mercedes-Benz S-Class,Mercedes-Benz,Grey,Sedan,Used,95888.0,56000.0,Encore Auto Group,Vancouver,BC,https://www.carpages.ca/used-cars/british-columbia/vancouver/2018-mercedes-benz-s-class-10833846/,https://images.carpages.ca/inventory/10833846.389691702?w=320&h=240&q=75&s=eb3552885178ff481a50575376de3d54
87,"Used 2019 Chevrolet Impala LT 2.5L/ONE OWNER/NO ACCIDENTS/CERTIFIED for sale in Cambridge, ON",2019,2019 Chevrolet Impala,Chevrolet,Black,Sedan,Used,18990.0,159000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2019-chevrolet-impala-10833843/,https://images.carpages.ca/inventory/10833843.389691789?w=320&h=240&q=75&s=e607e96c90668297d5393859e2a3e854
88,"Used 2018 Chevrolet Malibu PREMIER 1.5T/ONE OWNER/NO ACCIDENTS/CERTIFIED for sale in Cambridge, ON",2018,2018 Chevrolet Malibu,Chevrolet,Silver,Sedan,Used,18790.0,155000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2018-chevrolet-malibu-10833840/,https://images.carpages.ca/inventory/10833840.389691576?w=320&h=240&q=75&s=4eaf15e3a89f4292cf85d04a5743076c
89,"Used 2014 Honda Accord EX-L 2.4L/ONE OWNER/SUNROOF/POWER SEATS/CERTIFIED for sale in Cambridge, ON",2014,2014 Honda Accord,Honda,White,Sedan,Used,15990.0,192000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2014-honda-accord-10833825/,https://images.carpages.ca/inventory/10833825.389690670?w=320&h=240&q=75&s=c1f131c93c90a32255dfde4751df6652
90,"Used 2022 Mazda MAZDA3  for sale in Sherwood Park, AB",2022,2022 Mazda MAZDA3,Mazda,Black,Sedan,Used,25995.0,25882.0,Park Mazda,Sherwood Park,AB,https://www.carpages.ca/used-cars/alberta/sherwood-park/2022-mazda-mazda3-10833822/,https://images.carpages.ca/inventory/10833822.389690040?w=320&h=240&q=75&s=480978adbb1e7f9c3ddfc5190ac707a4
91,"Used 2015 Hyundai Elantra GL 1.8L/LOW KMS/ONE OWNER/NO ACCIDENTS/CERTIFIED for sale in Cambridge, ON",2015,2015 Hyundai Elantra,Hyundai,Red,Sedan,Used,15990.0,56000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2015-hyundai-elantra-10833819/,https://images.carpages.ca/inventory/10833819.389690340?w=320&h=240&q=75&s=373f6dfaf97eb5b12c9ad6518cfbd1f1
92,"Used 2016 Honda Civic EX 2L/SUNROOF/NO ACCIDENTS/WARRANTY/CERTIFIED for sale in Cambridge, ON",2016,2016 Honda Civic,Honda,Black,Sedan,Used,15490.0,193000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2016-honda-civic-10833810/,https://images.carpages.ca/inventory/10833810.389689863?w=320&h=240&q=75&s=79271795691023bbe64f637cfb4146f5
93,"Used 2015 Hyundai Elantra GL 1.8L/LOW KILOMETERS/NO ACCIDENTS/CERTIFIED for sale in Cambridge, ON",2015,2015 Hyundai Elantra,Hyundai,White,Sedan,Used,14990.0,89000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2015-hyundai-elantra-10833804/,https://images.carpages.ca/inventory/10833804.389688894?w=320&h=240&q=75&s=5cde60688d61af9cd980b25acc48770e
94,"Used 2016 Kia Rio 4DR SDN AUTO LX+ for sale in Surrey, BC",2016,2016 Kia Rio,Kia,White,Sedan,Used,13800.0,97000.0,Highway Auto Sales,Surrey,BC,https://www.carpages.ca/used-cars/british-columbia/surrey/2016-kia-rio-10833801/,https://images.carpages.ca/inventory/10833801.389688378?w=320&h=240&q=75&s=dd7d8da30dcd898dc48f9c83d67b6116
95,"Used 2016 Nissan Micra SV 1.6L/2 SETS OF TIRES/FULLY LOADED/CERTIFIED for sale in Cambridge, ON",2016,2016 Nissan Micra,Nissan,White,Sedan,Used,14490.0,77000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2016-nissan-micra-10833795/,https://images.carpages.ca/inventory/10833795.389688267?w=320&h=240&q=75&s=77a4b53befb68581f58c14f2f62d1982
96,"Used 2015 Hyundai Accent GL 1.6L/ONE OWNER/NO ACCIDENTS/LOW KMS/CERTIFIED for sale in Cambridge, ON",2015,2015 Hyundai Accent,Hyundai,Brown,Sedan,Used,13990.0,64000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2015-hyundai-accent-10833783/,https://images.carpages.ca/inventory/10833783.389687382?w=320&h=240&q=75&s=b979e7d0166bc7d2dc6b2957b502d293
97,"Used 2019 Kia Rio LX+ 1.6L/NO ACCIDENTS/FULLY LOADED/CERTIFIED for sale in Cambridge, ON",2019,2019 Kia Rio,Kia,Blue,Sedan,Used,13990.0,181000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2019-kia-rio-10833738/,https://images.carpages.ca/inventory/10833738.389686323?w=320&h=240&q=75&s=805ed9b889714db7d4642bc581d0524d
98,"Used 2015 Nissan Altima 2.5L/SUNROOF/REAR CAMERA/REMOTE STARTER/CERTIFIED for sale in Cambridge, ON",2015,2015 Nissan Altima,Nissan,Silver,Sedan,Used,13290.0,142000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2015-nissan-altima-10833732/,https://images.carpages.ca/inventory/10833732.389685285?w=320&h=240&q=75&s=7486cbdd1199c4b65aed8e7ecefe54f8
99,"Used 2015 Nissan Altima SV 2.5L/ONE OWNER/NO ACCIDENTS/CERTIFIED for sale in Cambridge, ON",2015,2015 Nissan Altima,Nissan,Grey,Sedan,Used,13290.0,145000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2015-nissan-altima-10833726/,https://images.carpages.ca/inventory/10833726.389685186?w=320&h=240&q=75&s=6e857e149618ecd5ea9ab7008707a734
100,"Used 2010 Ford Fusion SEL 3L -SUNROOF/CERTIFIED/NEW BRAKES/NEW TIRES for sale in Cambridge, ON",2010,2010 Ford Fusion,Ford,Grey,Sedan,Used,6990.0,165000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2010-ford-fusion-10833702/,https://images.carpages.ca/inventory/10833702.389683329?w=320&h=240&q=75&s=18b9ca235deebc13ac7b21c630a14c71
101,"Used 2013 Kia Rio SX LIMITED 1.6L/GPS/SUNROOF/NO ACCIDENTS/CERTIFIED for sale in Cambridge, ON",2013,2013 Kia Rio,Kia,Black,Sedan,Used,6790.0,230000.0,A&S Prestige Auto Sales,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2013-kia-rio-10833699/,https://images.carpages.ca/inventory/10833699.389683068?w=320&h=240&q=75&s=58551cd206db22e20440c5b568d8d726
102,"Used 2015 Mercedes-Benz CLA-Class 4dr Sdn CLA 250 4MATIC for sale in Kitchener, ON",2015,2015 Mercedes-Benz CLA-Class,Mercedes-Benz,Silver,Sedan,Used,23995.0,29000.0,Vendora Credit Inc,Kitchener,ON,https://www.carpages.ca/used-cars/ontario/kitchener/2015-mercedes-benz-cla-class-10833606/,https://images.carpages.ca/inventory/10833606.389815728?w=320&h=240&q=75&s=fdf76c5fc45ba1beca5d62c8e767a90e
103,"Used 2019 Chrysler 300 S *LEATHER-SUNROOF-NAVIGATION* for sale in Kitchener, ON",2019,2019 Chrysler 300,Chrysler,Black,Sedan,Used,28950.0,99767.0,Quality Car Sales,Kitchener,ON,https://www.carpages.ca/used-cars/ontario/kitchener/2019-chrysler-300-10833597/,https://images.carpages.ca/inventory/10833597.389672001?w=320&h=240&q=75&s=faa86d002f7ccdd564042e539ee95be2
104,"Used 2008 Toyota Corolla CE for sale in Glencoe, ON",2008,2008 Toyota Corolla,Toyota,Red,Sedan,Used,6995.0,230000.0,Bulldog Motors,Glencoe,ON,https://www.carpages.ca/used-cars/ontario/glencoe/2008-toyota-corolla-10833594/,https://images.carpages.ca/inventory/10833594.389671902?w=320&h=240&q=75&s=a4be2d7514822f8db11dff8a7e791f84
105,"Used 2012 Mercedes-Benz C-Class C350 4MATIC | LEATHER | MOONROOF | $0 DOWN for sale in Calgary, AB",2012,2012 Mercedes-Benz C-Class,Mercedes-Benz,Silver,Sedan,Used,16988.0,163759.0,GT Motor Sports Calgary,Calgary,AB,https://www.carpages.ca/used-cars/alberta/calgary/2012-mercedes-benz-c-class-10833591/,https://images.carpages.ca/inventory/10833591.389671818?w=320&h=240&q=75&s=86b2fdcf089e9fb3270e9713afa39a21
106,"Used 2015 Mercedes-Benz CLA-Class 4dr Sdn CLA 250 4MATIC for sale in Ancaster, ON",2015,2015 Mercedes-Benz CLA-Class,Mercedes-Benz,Silver,Sedan,Used,23995.0,29000.0,Village Auto of Ancaster,Ancaster,ON,https://www.carpages.ca/used-cars/ontario/ancaster/2015-mercedes-benz-cla-class-10833570/,https://images.carpages.ca/inventory/10833570.389808528?w=320&h=240&q=75&s=e55de5702129eea8c22983e5730fa363
107,"Used 2007 Mercedes-Benz E-Class E350 4MATIC | LOW KMS | SUNROOF | $0 DOWN for sale in Calgary, AB",2007,2007 Mercedes-Benz E-Class,Mercedes-Benz,Brown,Sedan,Used,14988.0,63593.0,GT Motor Sports Calgary,Calgary,AB,https://www.carpages.ca/used-cars/alberta/calgary/2007-mercedes-benz-e-class-10833567/,https://images.carpages.ca/inventory/10833567.389671440?w=320&h=240&q=75&s=d84d4ee3ac579f4714923aa7bcf5d188
108,"Used 2020 Mercedes-Benz C-Class C 300 4MATIC Sedan for sale in Vaughan, ON",2020,2020 Mercedes-Benz C-Class,Mercedes-Benz,Blue,Sedan,Used,35888.0,46000.0,Autobase,Vaughan,ON,https://www.carpages.ca/used-cars/ontario/vaughan/2020-mercedes-benz-c-class-10833534/,https://images.carpages.ca/inventory/10833534.389670417?w=320&h=240&q=75&s=c36ffde9492580f5caaaa3f3e8bd5504
109,"Used 2012 Volkswagen Jetta  for sale in Nepean, ON",2012,2012 Volkswagen Jetta,Volkswagen,,Sedan,Used,11995.0,107565.0,Bells Corner Auto,Nepean,ON,https://www.carpages.ca/used-cars/ontario/nepean/2012-volkswagen-jetta-10833486/,https://images.carpages.ca/inventory/10833486.389670843?w=320&h=240&q=75&s=48c9f7d5361a402f6e13aa2ea385b46c
110,"Used 2016 Mazda MAZDA3 i Sport  - IN TRANSIT for sale in Sudbury, ON",2016,2016 Mazda MAZDA3,Mazda,Titanium Flash Mica,Sedan,Used,13730.0,147544.0,Palladino Mazda,Sudbury,ON,https://www.carpages.ca/used-cars/ontario/sudbury/2016-mazda-mazda3-10833468/,https://images.carpages.ca/inventory/10833468.389668827?w=320&h=240&q=75&s=5a3fc3ac77fb71f22382e274e3bf1509
111,"Used 2019 Mazda MAZDA3 GS Premium Pkg Leather/Roof for sale in Kitchener, ON",2019,2019 Mazda MAZDA3,Mazda,Black,Sedan,Used,23999.0,77050.0,Wendell Motors,Kitchener,ON,https://www.carpages.ca/used-cars/ontario/kitchener/2019-mazda-mazda3-10833432/,https://images.carpages.ca/inventory/10833432.389668779?w=320&h=240&q=75&s=b655e840f9948319a184d54dfdf74da3
112,"Used 2023 Chevrolet Corvette Stingray for sale in Tilbury, ON",2023,2023 Chevrolet Corvette,Chevrolet,,Sedan,Used,106990.0,15368.0,Lally Chevrolet,Tilbury,ON,https://www.carpages.ca/used-cars/ontario/tilbury/2023-chevrolet-corvette-10833390/,https://images.carpages.ca/inventory/10833390.389668191?w=320&h=240&q=75&s=bf5a9b2c901119d31c753b4e3a11d1e6
113,"Used 2015 Mazda MAZDA3 4dr Sdn Auto GS for sale in Surrey, BC",2015,2015 Mazda MAZDA3,Mazda,Red,Sedan,Used,14998.0,117290.0,H2H Auto Group,Surrey,BC,https://www.carpages.ca/used-cars/british-columbia/surrey/2015-mazda-mazda3-10833387/,https://images.carpages.ca/inventory/10833387.389668758?w=320&h=240&q=75&s=1234b1d0d76001b1cf92e09f2d0d3f7b
114,"Used 2017 Honda Accord 4dr I4 CVT SE for sale in Surrey, BC",2017,2017 Honda Accord,Honda,White,Sedan,Used,20998.0,138225.0,H2H Auto Group,Surrey,BC,https://www.carpages.ca/used-cars/british-columbia/surrey/2017-honda-accord-10833381/,https://images.carpages.ca/inventory/10833381.389668260?w=320&h=240&q=75&s=9e99b8c4d9b21ede3145670eae36936d
115,"Used 2011 Honda Accord EX-L / HEATED LEATHER SEATS / SUNROOF / ALLOYS for sale in Bolton, ON",2011,2011 Honda Accord,Honda,Black,Sedan,Used,9888.0,190635.0,The Auto Show ,Bolton,ON,https://www.carpages.ca/used-cars/ontario/bolton/2011-honda-accord-10833378/,https://images.carpages.ca/inventory/10833378.389668137?w=320&h=240&q=75&s=1c2c9b5dfe9b22f0ea8108f58dc56172
116,"Used 2013 Dodge Dart SXT for sale in Guelph, ON",2013,2013 Dodge Dart,Dodge,Black,Sedan,Used,,134594.0,Murrays Garage,Guelph,ON,https://www.carpages.ca/used-cars/ontario/guelph/2013-dodge-dart-10833375/,https://images.carpages.ca/inventory/10833375.389667963?w=320&h=240&q=75&s=cf60a7efd3f43accae4f958df9ee95d6
117,"Used 2013 Audi A4 MANUAL|NAVIGATION|AWD|LTHER|ROOF|ALLOYS for sale in Toronto, ON",2013,2013 Audi A4,Audi,Silver,Sedan,Used,12900.0,186000.0,Best Buy Auto,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2013-audi-a4-10833366/,https://images.carpages.ca/inventory/10833366.389667606?w=320&h=240&q=75&s=61b711644eb0c6bad9469d27976b2d58
118,"Used 2016 Volkswagen Golf TRENDLINE for sale in Guelph, ON",2016,2016 Volkswagen Golf,Volkswagen,Black,Sedan,Used,,149385.0,Murrays Garage,Guelph,ON,https://www.carpages.ca/used-cars/ontario/guelph/2016-volkswagen-golf-10833354/,https://images.carpages.ca/inventory/10833354.389667192?w=320&h=240&q=75&s=d22b0e82976be5f7cdb97ff1fc7e7ff0
119,"Used 2008 Lexus LS 600H STUNNING HYBRID / NO ACCIDENTS / DEALER SERVICED for sale in Etobicoke, ON",2008,2008 Lexus LS 600H,Lexus,Silver,Sedan,Used,26888.0,196852.0,Bespoke Auto Gallery,Etobicoke,ON,https://www.carpages.ca/used-cars/ontario/etobicoke/2008-lexus-ls-600h-10833312/,https://images.carpages.ca/inventory/10833312.389664987?w=320&h=240&q=75&s=e525b51fec48065e22ad1d054aa02f1c
120,"Used 2010 Cadillac DTS PLATINUM|NAVIGATION|ROOF|CHROME WHEELS for sale in Toronto, ON",2010,2010 Cadillac DTS,Cadillac,Black,Sedan,Used,13900.0,110000.0,Best Buy Auto,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2010-cadillac-dts-10833294/,https://images.carpages.ca/inventory/10833294.389663793?w=320&h=240&q=75&s=760c90e58e2b5e9b7cbd68670714196f
121,"Used 2017 Mercedes-Benz C-Class C 300 AMG PKG 4MATIC PANO/ROOF NAVI B/SPOT CAMERA for sale in North York, ON",2017,2017 Mercedes-Benz C-Class,Mercedes-Benz,White,Sedan,Used,26990.0,98562.0,Nexcar Auto Sales & Leasing Inc.,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2017-mercedes-benz-c-class-10833204/,https://images.carpages.ca/inventory/10833204.389662851?w=320&h=240&q=75&s=386a6400870c97487334e478dfac0aa5
122,"Used 2018 Ford Fusion Energi Titanium for sale in Campbell River, BC",2018,2018 Ford Fusion Energi,Ford,White,Sedan,Used,26988.0,57241.0,Pacific Nations Auto Sales & Finance,Campbell River,BC,https://www.carpages.ca/used-cars/british-columbia/campbell-river/2018-ford-fusion-energi-10833201/,https://images.carpages.ca/inventory/10833201.389662776?w=320&h=240&q=75&s=92150fd52486f288a85622b6527baa0d
123,"Used 2016 Hyundai Elantra GL for sale in Charlottetown, PE",2016,2016 Hyundai Elantra,Hyundai,Grey,Sedan,Used,13995.0,103629.0,Discover Kia,Charlottetown,PE,https://www.carpages.ca/used-cars/prince-edward-island/charlottetown/2016-hyundai-elantra-10833183/,https://images.carpages.ca/inventory/10833183.389668797?w=320&h=240&q=75&s=7a40f5c1f6e884620528e0400e91e2b5
